timestamp,open,high,low,close,volume
2026-06-02 18:00:00,24947.68,24959.14,24940.64,24952.76,2073
2026-06-02 18:05:00,24952.76,24968.87,24945.13,24968.6,1746
2026-06-02 18:10:00,24968.6,24974.98,24954.39,24956.29,716
2026-06-02 18:15:00,24956.29,24961.54,24953.83,24954.18,869
2026-06-02 18:20:00,24954.18,24957.51,24931.03,24940.12,1280
2026-06-02 18:25:00,24940.12,24953.88,24934.34,24938.91,1811
2026-06-02 18:30:00,24938.91,24942.19,24912.13,24919.59,987
2026-06-02 18:35:00,24919.59,24938.86,24902.06,24923.22,2961
2026-06-02 18:40:00,24923.22,24931.62,24920.33,24927.01,2669
2026-06-02 18:45:00,24927.01,24929.74,24924.57,24926.96,1279
2026-06-02 18:50:00,24926.96,24929.5,24921.71,24923.95,2427
2026-06-02 18:55:00,24923.95,24956.24,24909.56,24952.88,1162
2026-06-02 19:00:00,24952.88,24957.41,24931.25,24934.19,1269
2026-06-02 19:05:00,24934.19,24938.33,24928.32,24934.73,782
2026-06-02 19:10:00,24934.73,24939.56,24930.67,24934.49,2825
2026-06-02 19:15:00,24934.49,24955.19,24907.89,24917.57,1014
2026-06-02 19:20:00,24917.57,24943.59,24910.79,24927.75,1804
2026-06-02 19:25:00,24927.75,24940.21,24923.44,24934.61,861
2026-06-02 19:30:00,24934.61,24960.71,24929.76,24958.49,2423
2026-06-02 19:35:00,24958.49,24966.52,24950.84,24964.64,1373
2026-06-02 19:40:00,24964.64,24974.34,24934.52,24941.36,2254
2026-06-02 19:45:00,24941.36,24956.5,24931.36,24951.87,1536
2026-06-02 19:50:00,24951.87,25004.99,24949.79,24981.37,2756
2026-06-02 19:55:00,24981.37,24992.59,24971.27,24985.62,2278
2026-06-02 20:00:00,24985.62,24996.62,24974.07,24983.71,1904
2026-06-02 20:05:00,24983.71,24994.72,24978.14,24983.82,1513
2026-06-02 20:10:00,24983.82,24996.93,24938.11,24953.24,2952
2026-06-02 20:15:00,24953.24,24956.99,24929.1,24939.72,2820
2026-06-02 20:20:00,24939.72,24962.75,24924.71,24929.79,835
2026-06-02 20:25:00,24929.79,24939.72,24920.85,24933.11,661
2026-06-02 20:30:00,24933.11,24976.08,24924.18,24962.02,1163
2026-06-02 20:35:00,24962.02,24979.01,24956.18,24968.97,1497
2026-06-02 20:40:00,24968.97,24983.37,24948.23,24978.93,1873
2026-06-02 20:45:00,24978.93,24992.03,24962.13,24985.58,1669
2026-06-02 20:50:00,24985.58,24987.12,24969.53,24975.09,1519
2026-06-02 20:55:00,24975.09,24995.57,24970.23,24987.66,697
2026-06-02 21:00:00,24987.66,25014.88,24985.62,25009.64,2625
2026-06-02 21:05:00,25009.64,25017.29,24984.49,24992.37,1101
2026-06-02 21:10:00,24992.37,24995.51,24957.11,24969.81,1472
2026-06-02 21:15:00,24969.81,24976.27,24933.59,24948.67,2528
2026-06-02 21:20:00,24948.67,24958.16,24944.97,24956.39,1080
2026-06-02 21:25:00,24956.39,24969.22,24952.77,24965.9,2596
2026-06-02 21:30:00,24965.9,24979.32,24957.72,24978.39,1137
2026-06-02 21:35:00,24978.39,25004.35,24962.44,25004.1,1140
2026-06-02 21:40:00,25004.1,25013.09,24998.68,24999.16,1931
2026-06-02 21:45:00,24999.16,25014.7,24997.33,25013.8,1743
2026-06-02 21:50:00,25013.8,25022.38,24987.0,24996.62,704
2026-06-02 21:55:00,24996.62,25003.08,24957.41,24961.77,1751
2026-06-02 22:00:00,24961.77,24969.72,24911.5,24918.13,2501
2026-06-02 22:05:00,24918.13,24921.29,24897.86,24913.07,1995
2026-06-02 22:10:00,24913.07,24926.58,24912.08,24925.71,1395
2026-06-02 22:15:00,24925.71,24926.65,24893.64,24914.84,2568
2026-06-02 22:20:00,24914.84,24940.42,24912.19,24929.13,2438
2026-06-02 22:25:00,24929.13,24931.9,24903.53,24904.71,2431
2026-06-02 22:30:00,24904.71,24907.55,24886.32,24890.16,2874
2026-06-02 22:35:00,24890.16,24894.39,24863.18,24880.41,2187
2026-06-02 22:40:00,24880.41,24881.78,24871.67,24875.09,1465
2026-06-02 22:45:00,24875.09,24912.66,24871.17,24907.7,1352
2026-06-02 22:50:00,24907.7,24922.93,24905.89,24914.97,2403
2026-06-02 22:55:00,24914.97,24929.67,24910.08,24912.42,1087
2026-06-02 23:00:00,24912.42,24919.35,24910.78,24912.8,2227
2026-06-02 23:05:00,24912.8,24937.67,24899.68,24937.55,2579
2026-06-02 23:10:00,24937.55,24942.14,24914.33,24924.78,2761
2026-06-02 23:15:00,24924.78,24933.55,24906.82,24910.95,1281
2026-06-02 23:20:00,24910.95,24925.02,24897.75,24905.7,2077
2026-06-02 23:25:00,24905.7,24914.46,24904.25,24904.3,2314
2026-06-02 23:30:00,24904.3,24914.63,24895.6,24896.62,975
2026-06-02 23:35:00,24896.62,24903.93,24862.33,24870.74,1404
2026-06-02 23:40:00,24870.74,24886.24,24859.76,24884.51,967
2026-06-02 23:45:00,24884.51,24897.69,24882.6,24886.63,1347
2026-06-02 23:50:00,24886.63,24890.26,24872.01,24880.61,2807
2026-06-02 23:55:00,24880.61,24895.96,24870.32,24888.23,1652
2026-06-03 00:00:00,24888.23,24893.41,24877.89,24893.0,1783
2026-06-03 00:05:00,24893.0,24926.54,24889.73,24918.78,2060
2026-06-03 00:10:00,24918.78,24923.81,24907.1,24909.75,764
2026-06-03 00:15:00,24909.75,24911.26,24896.54,24908.4,2758
2026-06-03 00:20:00,24908.4,24919.97,24898.41,24913.38,1481
2026-06-03 00:25:00,24913.38,24917.86,24889.33,24898.26,1485
2026-06-03 00:30:00,24898.26,24900.98,24887.84,24890.03,2198
2026-06-03 00:35:00,24890.03,24893.56,24873.47,24881.77,1442
2026-06-03 00:40:00,24881.77,24900.75,24864.27,24889.82,2820
2026-06-03 00:45:00,24889.82,24890.75,24849.58,24860.61,1430
2026-06-03 00:50:00,24860.61,24866.69,24850.67,24854.89,2548
2026-06-03 00:55:00,24854.89,24859.48,24829.78,24836.78,2738
2026-06-03 01:00:00,24836.78,24855.8,24831.42,24852.4,1032
2026-06-03 01:05:00,24852.4,24857.02,24828.96,24830.57,959
2026-06-03 01:10:00,24830.57,24848.22,24822.84,24842.87,2766
2026-06-03 01:15:00,24842.87,24857.8,24841.52,24849.1,641
2026-06-03 01:20:00,24849.1,24861.54,24846.83,24851.64,2030
2026-06-03 01:25:00,24851.64,24856.46,24849.68,24850.5,769
2026-06-03 01:30:00,24850.5,24854.29,24842.59,24846.5,1949
2026-06-03 01:35:00,24846.5,24867.61,24842.05,24860.01,2720
2026-06-03 01:40:00,24860.01,24880.75,24854.08,24876.01,897
2026-06-03 01:45:00,24876.01,24879.43,24866.52,24869.05,785
2026-06-03 01:50:00,24869.05,24875.82,24861.58,24870.6,1320
2026-06-03 01:55:00,24870.6,24880.08,24851.04,24860.65,2769
2026-06-03 02:00:00,24860.65,24861.99,24838.06,24848.85,2155
2026-06-03 02:05:00,24848.85,24855.46,24820.09,24825.93,2193
2026-06-03 02:10:00,24825.93,24830.39,24793.48,24796.66,1160
2026-06-03 02:15:00,24796.66,24830.08,24794.52,24821.74,2544
2026-06-03 02:20:00,24821.74,24821.99,24807.84,24812.5,2985
2026-06-03 02:25:00,24812.5,24830.1,24809.33,24816.84,2396
2026-06-03 02:30:00,24816.84,24821.05,24786.19,24799.08,678
2026-06-03 02:35:00,24799.08,24799.76,24779.77,24794.19,1271
2026-06-03 02:40:00,24794.19,24815.82,24785.75,24789.57,1685
2026-06-03 02:45:00,24789.57,24795.33,24789.39,24792.15,1610
2026-06-03 02:50:00,24792.15,24810.42,24784.89,24808.48,1990
2026-06-03 02:55:00,24808.48,24814.17,24789.86,24812.18,1947
2026-06-03 03:00:00,24812.18,24825.23,24744.51,24766.87,1200
2026-06-03 03:05:00,24766.87,24769.65,24747.45,24754.22,840
